model,t_value,noise_ratio_1_minus_t,repeats,clean_segment_acc_mean,clean_segment_acc_std,clean_song_acc_mean,clean_song_acc_std,noisy_segment_acc_mean,noisy_segment_acc_std,denoised_segment_acc_mean,denoised_segment_acc_std,noisy_song_acc_mean,noisy_song_acc_std,denoised_song_acc_mean,denoised_song_acc_std,noisy_segment_macro_f1_mean,noisy_segment_macro_f1_std,denoised_segment_macro_f1_mean,denoised_segment_macro_f1_std,noisy_song_macro_f1_mean,noisy_song_macro_f1_std,denoised_song_macro_f1_mean,denoised_song_macro_f1_std,noisy_mse_to_clean_mean,noisy_mse_to_clean_std,denoised_mse_to_clean_mean,denoised_mse_to_clean_std,noisy_cosine_to_clean_mean,noisy_cosine_to_clean_std,denoised_cosine_to_clean_mean,denoised_cosine_to_clean_std
lstm,1.0,0.0,3,0.7620954287620955,0.0,0.8333333333333334,0.0,0.7620954287620955,0.0,0.7654320987654321,0.0,0.8333333333333334,0.0,0.84,0.0,0.7713568715589981,0.0,0.7738421060272054,0.0,0.8398191970007876,0.0,0.8439079209115361,0.0,0.0,0.0,0.6154974699020386,0.0,1.0,0.0,0.8569588661193848,0.0
lstm,0.95,0.050000000000000044,3,0.7620954287620955,0.0,0.8333333333333334,0.0,0.7618729840952062,0.00015729213239606976,0.7654320987654321,0.0005448759298817321,0.8333333333333334,0.0,0.8466666666666667,0.0,0.7710943999339293,0.00015697588528075477,0.7737287202297146,0.0004981237108334209,0.8398191970007876,0.0,0.8511278455508154,0.0,0.00501489049444596,6.078913861544145e-06,0.5270300904909769,0.00016083467366802064,0.9986341595649719,2.28423995155172e-06,0.8579506874084473,1.960989793622476e-05
lstm,0.85,0.15000000000000002,3,0.7620954287620955,0.0,0.8333333333333334,0.0,0.7606495384273163,0.0013439045683010529,0.7606495384273163,0.0012583370591686103,0.8288888888888889,0.003142696805273565,0.84,0.0,0.7699008646369316,0.0013358420135778863,0.7704863089266102,0.001196605892342023,0.8354313292044543,0.0027114786095573345,0.8470627539217638,0.0,0.04503714169065157,0.000114724416532929,0.3156984547773997,0.00027021281306822904,0.98499995470047,4.460541246159647e-05,0.85894246896108,3.5533845538358405e-05
lstm,0.7,0.30000000000000004,3,0.7620954287620955,0.0,0.8333333333333334,0.0,0.7598709820932044,0.0008757655293084304,0.7569792014236459,0.001287491591901933,0.8377777777777777,0.0031426968052735123,0.8155555555555556,0.0031426968052735123,0.7693183899995936,0.0007028822250378134,0.7681823425027864,0.001035484051820067,0.8437619795025929,0.003365439264476436,0.8266119629884697,0.002781224434560694,0.18039722740650177,0.0004211469665871829,0.25831859310468036,5.765424083113384e-05,0.9199534853299459,0.0001917008951136946,0.8590789238611857,4.7306148808573134e-05
lstm,0.55,0.44999999999999996,3,0.7620954287620955,0.0,0.8333333333333334,0.0,0.7568679790902012,0.0009567706892495629,0.7607607607607608,0.0010897518597634188,0.8266666666666667,0.0,0.8311111111111112,0.0031426968052735644,0.7660170029591228,0.0010175483025709026,0.7693675277464088,0.0009681954365967695,0.8351149697617752,0.0007503513752061887,0.8370137658601692,0.0032512161907900564,0.4060393174489339,0.0007275183438485126,0.2619771758715312,0.000311597742723563,0.7753361662228903,0.0004789530413953095,0.8562059799830118,0.0003007376016640106
lstm,0.4,0.6,3,0.7620954287620955,0.0,0.8333333333333334,0.0,0.7386275164052942,0.0008323117310140935,0.7520854187520855,0.00268320277651313,0.8288888888888888,0.008314794192830984,0.8444444444444446,0.008314794192830984,0.7480680216070222,0.0012329955827804877,0.7600326713731533,0.002901707946612175,0.8367627197688376,0.008760342566440574,0.8497863734324453,0.007955343303229194,0.72267218430837,0.0014145797528052758,0.30054153005282086,0.0009506564024272361,0.5555959343910217,0.0009757794106154553,0.8331368366877238,0.0006528319749541291
lstm,0.25,0.75,3,0.7620954287620955,0.0,0.8333333333333334,0.0,0.5944833722611501,0.009122943678972255,0.6834612390167946,0.004845516830339695,0.7999999999999999,0.0054433105395181635,0.8311111111111112,0.013698697784375501,0.6064035181143193,0.009016260446841883,0.6911163473504796,0.004910712529839046,0.8133689193399056,0.005268991539326534,0.8373851199535194,0.01378164360185435,1.129392107327779,0.0017226758251936627,0.4983157217502594,0.003367251892388711,0.3167549967765808,0.0014783913742309066,0.7023465236028036,0.0027726688215480746
lstm,0.1,0.9,3,0.7620954287620955,0.0,0.8333333333333334,0.0,0.23990657323990658,0.008258960389606041,0.2895117339561784,0.004689838425605162,0.6422222222222221,0.021998877636914816,0.6244444444444445,0.011331154474650657,0.24214279469363856,0.007818139977301004,0.28273147102361257,0.006020488159390152,0.6664448365859637,0.019755582339705122,0.6223220993935382,0.014116480947191153,1.6258580684661865,0.002089437103719326,0.9693496028582255,0.0016151445142871734,0.10949860513210297,0.0016042975553807704,0.22438386579354605,0.0030437134706574557
