model,mode,epoch,lr,train_loss,train_acc,val_segment_acc,val_segment_macro_f1,val_song_acc,val_song_macro_f1,temperature,seconds
lstm,full_dn,1,0.0007994518139018296,2.060584056753969,0.48671298617577535,0.45660881174899864,0.44189951382360915,0.5066666666666667,0.5019369163762757,1.2000000000000002,26.88
lstm,full_dn,2,0.0007978087581473094,1.6760360627126218,0.6321180431201203,0.6408544726301736,0.6400935251603044,0.7266666666666667,0.7257877551318687,0.95,26.98
lstm,full_dn,3,0.0007950753362380552,1.5044245785529853,0.6932168182794929,0.6855807743658211,0.6813025339069371,0.76,0.7631437963625901,1.0,26.83
lstm,full_dn,4,0.0007912590402935224,1.3887098951211982,0.7364085667215815,0.5744325767690254,0.5713299076666826,0.64,0.6369696482193176,1.15,28.83
lstm,full_dn,5,0.0007863703305156274,1.3128347512294294,0.7633407349043765,0.7189586114819759,0.7129471082713191,0.7866666666666666,0.7729873230257558,1.1,29.15
lstm,full_dn,6,0.0007804226065180616,1.2523818955483952,0.7879808036673591,0.6395193591455274,0.6259888402162501,0.6933333333333334,0.6771161451457205,1.2000000000000002,27.17
lstm,full_dn,7,0.0007734321705988808,1.1971256358431726,0.8116180789341738,0.660547396528705,0.6440669632861045,0.74,0.7203381158623093,1.2000000000000002,27.21
lstm,full_dn,8,0.0007654181830570405,1.153508371092957,0.8251557911324404,0.6799065420560748,0.6664142018363228,0.72,0.6997746557319957,1.25,29.64
lstm,full_dn,9,0.0007564026096753473,1.1075019269282953,0.8410572308573885,0.667890520694259,0.6564267609162264,0.7333333333333333,0.7278134050740434,1.3,27.3
lstm,full_dn,10,0.0007464101615137757,1.0684930721076253,0.8525893560633192,0.7393190921228304,0.7389851074172162,0.8266666666666667,0.8250839560296963,1.2000000000000002,26.96
lstm,full_dn,11,0.0007354682271781698,1.0423266978346168,0.8634768283074278,0.6939252336448598,0.6873674336519391,0.74,0.7349864461913798,1.25,26.85
lstm,full_dn,12,0.0007236067977499792,1.0322687726983641,0.868848936322613,0.7012683578104139,0.689009315625279,0.74,0.7221526114015009,1.25,26.84
lstm,full_dn,13,0.0007108583845827886,0.97914806578513,0.8891913186734475,0.7323097463284379,0.7308303086019869,0.7933333333333333,0.7935981558710113,1.2000000000000002,26.88
lstm,full_dn,14,0.0006972579301909579,0.950477106720967,0.8960676169328845,0.7162883845126836,0.712478630950982,0.7666666666666667,0.7609122164385324,1.25,26.72
lstm,full_dn,15,0.0006828427124746193,0.9328961429158081,0.9022276341236302,0.7219626168224299,0.7090481217805658,0.8133333333333334,0.8069103058548031,1.25,26.9
lstm,full_dn,16,0.0006676522425435434,0.9152463593768848,0.907456485925077,0.7316421895861148,0.7295764372701906,0.7733333333333333,0.7689250339869105,1.3,26.85
lstm,full_dn,17,0.0006517281564199351,0.8880768909075909,0.918057445741709,0.7453271028037384,0.7443546263704939,0.8066666666666666,0.8059024081838322,1.25,27.13
lstm,full_dn,18,0.0006351141009169894,0.8757663534104453,0.9210658262302127,0.6889185580774366,0.6831146297069823,0.74,0.7308347683981558,1.4,27.44
lstm,full_dn,19,0.000617855614006011,0.8641325699874045,0.9245039753599312,0.75,0.7400592406244821,0.7866666666666666,0.7803431404486392,1.3,31.56
lstm,full_dn,20,0.0006000000000000002,0.8286024054025274,0.9362509848864694,0.7536715620827771,0.7463440540824726,0.8,0.7908640232553276,1.3,27.21
lstm,full_dn,21,0.0005815961998958188,0.8381612089197544,0.9324546952224053,0.7543391188251002,0.7569153564437352,0.8133333333333334,0.8142144269647049,1.25,27.16
lstm,full_dn,22,0.0005626946572303203,0.8114028411483314,0.9435570517871212,0.7713618157543392,0.767273895054146,0.8333333333333334,0.8288843853645643,1.25,29.22
lstm,full_dn,23,0.0005433471798181204,0.7940736857742065,0.9486426473748298,0.7920560747663551,0.789685430394656,0.8733333333333333,0.872991956315911,1.2000000000000002,26.99
lstm,full_dn,24,0.0005236067977499792,0.7890126289888265,0.947639853878662,0.770694259012016,0.7658129453906051,0.82,0.8131296257505933,1.25,27.04
lstm,full_dn,25,0.0005035276180410085,0.7762445928621631,0.9522240527182867,0.7606809078771696,0.7529220974778996,0.8066666666666666,0.7968447489771019,1.25,27.07
lstm,full_dn,26,0.00048316467632710387,0.768989184312429,0.9538714991762768,0.7923898531375166,0.791289350827342,0.8533333333333334,0.8529190502674929,1.2000000000000002,27.05
lstm,full_dn,27,0.0004625737860160926,0.7582420518042903,0.9581691855884249,0.7690253671562083,0.765428746923323,0.82,0.8160177271382532,1.3,26.79
lstm,full_dn,28,0.0004418113853070616,0.7573284484682465,0.9588854666571163,0.7797062750333779,0.7780506173374707,0.8266666666666667,0.8244621193201317,1.25,28.97
lstm,full_dn,29,0.0004209343824971777,0.746245056636251,0.9623952438937039,0.7653538050734312,0.7676972653293148,0.82,0.8237391634443915,1.3,26.95
lstm,full_dn,30,0.0004000000000000003,0.7357150237682034,0.9659766492371606,0.7726969292389854,0.7679731346898422,0.8466666666666667,0.8455932666321662,1.3,27.26
lstm,full_dn,31,0.00037906561750282274,0.7299114428612694,0.9674092113745434,0.7583444592790387,0.7530213104984028,0.84,0.835978193262676,1.3,26.98
lstm,full_dn,32,0.00035818861469293886,0.7210470785188535,0.9706324761836544,0.7857142857142857,0.787221740773528,0.8733333333333333,0.8726103790536494,1.25,29.2
lstm,full_dn,33,0.00033742621398390784,0.7133590952730667,0.971921782107299,0.7663551401869159,0.7662235867376473,0.82,0.8208795773240745,1.3,31.06
lstm,full_dn,34,0.00031683532367289644,0.7054262567784091,0.9747152782751952,0.7843791722296395,0.7784967879543252,0.84,0.8331034268179298,1.3,29.3
lstm,full_dn,35,0.00029647238195899193,0.7032354560095451,0.9741422534202421,0.8240987983978638,0.8251093708932686,0.8666666666666667,0.8683363842566878,1.2000000000000002,27.3
lstm,full_dn,36,0.00027639320225002125,0.6922617510562041,0.9787980803667359,0.8064085447263017,0.805024865923164,0.8666666666666667,0.8652144024709131,1.25,27.07
lstm,full_dn,37,0.00025665282018188005,0.692553372649014,0.9785115679392594,0.777369826435247,0.7662580533946112,0.8466666666666667,0.8405700153026487,1.3,26.97
lstm,full_dn,38,0.00023730534276968006,0.6837123232903586,0.9800157581835112,0.7797062750333779,0.7787783442961678,0.8466666666666667,0.8458150323870404,1.3,27.0
lstm,no_dn,1,0.0007994518139018296,1.5597951649236232,0.5006088389083877,0.4355807743658211,0.4075813960675466,0.44,0.4022635457355322,1.35,29.05
lstm,no_dn,2,0.0007978087581473094,1.25742861411862,0.6427190029367524,0.6668891855807744,0.6677034139868491,0.7533333333333333,0.7544194074714097,0.95,31.07
lstm,no_dn,3,0.0007950753362380552,1.1307568750599377,0.6966549674092114,0.6495327102803738,0.6448266970108194,0.6666666666666666,0.6576961570652597,1.05,28.84
lstm,no_dn,4,0.0007912590402935224,1.035117741915671,0.7427834682329346,0.4883177570093458,0.48523793781431956,0.54,0.5400682041071055,1.4,26.97
lstm,no_dn,5,0.0007863703305156274,0.9868313154461442,0.7605472387364802,0.7112817089452603,0.708196218912394,0.7733333333333333,0.7680454590277639,1.15,27.08
lstm,no_dn,6,0.0007804226065180616,0.9341782388249268,0.7859035885681541,0.6158210947930574,0.6162711025529829,0.6666666666666666,0.6585541229114366,1.3,29.51
lstm,no_dn,7,0.0007734321705988808,0.8875585933630245,0.8111883102929589,0.6518691588785047,0.636286296843266,0.7133333333333334,0.6924625743142182,1.2000000000000002,27.2
lstm,no_dn,8,0.0007654181830570405,0.8568945587659051,0.8234367165675811,0.692256341789052,0.6873117610239448,0.74,0.7331138874902949,1.2000000000000002,27.23
lstm,no_dn,9,0.0007564026096753473,0.8156350707181262,0.8403409497886971,0.7189586114819759,0.7132688779994806,0.8,0.793023345095472,1.15,27.23
lstm,no_dn,10,0.0007464101615137757,0.7921892290393378,0.85087028149846,0.7259679572763685,0.7173569430563749,0.7866666666666666,0.7740922894006712,1.2000000000000002,27.3
lstm,no_dn,11,0.0007354682271781698,0.7639478909731099,0.8642647374829884,0.7389853137516689,0.7319693752783769,0.8,0.78973424546912,1.2000000000000002,27.3
lstm,no_dn,12,0.0007236067977499792,0.7496790051861587,0.8709977795286871,0.7620160213618158,0.7572580519293829,0.8066666666666666,0.8012895505441143,1.15,27.32
lstm,no_dn,13,0.0007108583845827886,0.7241114821648172,0.8795931523529833,0.6742323097463284,0.6633739387980853,0.7066666666666667,0.688928226687857,1.4,27.22
lstm,no_dn,14,0.0006972579301909579,0.7067769717353863,0.8864694506124203,0.7760347129506008,0.7768816654601376,0.8733333333333333,0.8738194385024196,1.15,27.13
lstm,no_dn,15,0.0006828427124746193,0.6783052209232916,0.9009383281999856,0.7716955941255007,0.7636814070642906,0.8066666666666666,0.8011156822407886,1.2000000000000002,27.1
lstm,no_dn,16,0.0006676522425435434,0.6646287158365347,0.9086025356349832,0.7036048064085447,0.7114578021412672,0.8,0.803370227328732,1.25,27.48
lstm,no_dn,17,0.0006517281564199351,0.6495836123927652,0.9139030155432992,0.7259679572763685,0.7223041723582175,0.7866666666666666,0.7855359455359455,1.2000000000000002,29.72
lstm,no_dn,18,0.0006351141009169894,0.6355881837674484,0.9163383711768498,0.6725634178905207,0.6612747648389016,0.6933333333333334,0.6690374261408744,1.5,27.35
lstm,no_dn,19,0.000617855614006011,0.6254461662414619,0.9237876942912399,0.7927236315086782,0.7851401068419508,0.86,0.8525517971708183,1.2000000000000002,27.35
lstm,no_dn,20,0.0006000000000000002,0.6120472080121281,0.9293746866270325,0.760347129506008,0.7619403073973199,0.8133333333333334,0.8176388137246551,1.25,27.43
lstm,no_dn,21,0.0005815961998958188,0.6093029930635814,0.9285151493446028,0.7700267022696929,0.764041718354591,0.8133333333333334,0.8078254686489981,1.25,27.81
lstm,no_dn,22,0.0005626946572303203,0.5899347834597002,0.9410500680467015,0.7483311081441922,0.7457093847015226,0.82,0.8179328069450428,1.3,29.25
lstm,no_dn,23,0.0005433471798181204,0.5764746293793793,0.9451328701382422,0.7623497997329773,0.7545363507458948,0.8066666666666666,0.795835107815331,1.3,29.13
lstm,no_dn,24,0.0005236067977499792,0.5711801037705736,0.9450612420313731,0.7923898531375166,0.792368464848057,0.8533333333333334,0.8528857583414935,1.25,27.08
lstm,no_dn,25,0.0005035276180410085,0.5649907752859773,0.9483561349473534,0.7433244325767691,0.74529764960894,0.7933333333333333,0.7925525818267755,1.3,29.13
lstm,no_dn,26,0.00048316467632710387,0.5514941594635003,0.9558054580617434,0.7212950600801068,0.7245161066623631,0.8,0.8072718734803134,1.35,26.92
lstm,no_dn,27,0.0004625737860160926,0.5496915102209935,0.9552324332067903,0.7937249666221629,0.7932211920581905,0.8733333333333333,0.8736869500231569,1.25,27.0
lstm,no_dn,28,0.0004418113853070616,0.5441653630289647,0.9575961607334719,0.7873831775700935,0.790331923478753,0.8533333333333334,0.8559561980272793,1.25,26.88
lstm,no_dn,29,0.0004209343824971777,0.5376406945776491,0.9601747725807607,0.7753671562082777,0.7757353537343542,0.8266666666666667,0.8289252253659601,1.3,27.13
rnn,full_dn,1,0.0007994518139018296,2.052916955029108,0.49659766492371604,0.6141522029372497,0.6005882051136963,0.6533333333333333,0.6405221989513715,0.9,26.7
rnn,full_dn,2,0.0007978087581473094,1.697345951260797,0.6290380345247475,0.6562082777036048,0.6489920146896088,0.6933333333333334,0.6768098365561446,0.9,26.8
rnn,full_dn,3,0.0007950753362380552,1.5441816032517734,0.6894205286154287,0.6378504672897196,0.6382018854152794,0.6733333333333333,0.6731517991812108,1.0,27.01
rnn,full_dn,4,0.0007912590402935224,1.4373948829374361,0.7269536566148557,0.687917222963952,0.6747009234716321,0.7533333333333333,0.7403558705192099,0.95,27.41
rnn,full_dn,5,0.0007863703305156274,1.3589799529151378,0.7542439653319962,0.6431909212283045,0.6367710172486456,0.6733333333333333,0.6658393653130495,1.1,27.64
rnn,full_dn,6,0.0007804226065180616,1.2940625058538158,0.7798868275911468,0.6972630173564753,0.6849472132476006,0.76,0.7474403164261176,1.1,27.35
rnn,full_dn,7,0.0007734321705988808,1.2420752755115507,0.7992264164458134,0.7032710280373832,0.6887310976518463,0.7666666666666667,0.7522048148220317,1.0,27.1
rnn,full_dn,8,0.0007654181830570405,1.2054011786311072,0.8136952940333787,0.7456608811748998,0.7397025215796788,0.7933333333333333,0.7870579481043724,1.0,29.04
rnn,full_dn,9,0.0007564026096753473,1.1713113626780733,0.8264450970560848,0.7316421895861148,0.7225108488016236,0.8,0.7907186680043216,1.1,26.86
rnn,full_dn,10,0.0007464101615137757,1.116455491698665,0.8473605042618724,0.7319759679572764,0.7251053299660956,0.7733333333333333,0.7691951728703462,1.1,27.07
rnn,full_dn,11,0.0007354682271781698,1.0897926227401402,0.8601103072845785,0.6572096128170895,0.6476943029107411,0.7,0.6853455169128544,1.2000000000000002,27.11
rnn,full_dn,12,0.0007236067977499792,1.0635939353252326,0.8691354487500895,0.7900534045393859,0.7861843544780936,0.8333333333333334,0.8273247688427953,1.1,26.9
rnn,full_dn,13,0.0007108583845827886,1.0477766982805985,0.8760833751163957,0.7319759679572764,0.7315444016489158,0.78,0.7773924920754448,1.15,29.09
rnn,full_dn,14,0.0006972579301909579,1.0263277073446484,0.8795931523529833,0.7720293724966623,0.7723573696131445,0.8333333333333334,0.8315872790650578,1.05,27.13
rnn,full_dn,15,0.0006828427124746193,0.9933184609783045,0.8956378482916697,0.7436582109479306,0.7334066423236344,0.8133333333333334,0.8043381780709202,1.15,27.89
rnn,full_dn,16,0.0006676522425435434,0.9716930653763555,0.9023708903373684,0.7192923898531375,0.7176477692763321,0.7466666666666667,0.7403342721575842,1.2000000000000002,29.44
rnn,full_dn,17,0.0006517281564199351,0.9553824526969397,0.9079578826731609,0.7857142857142857,0.7874508199151096,0.8733333333333333,0.87595003254486,1.15,27.39
rnn,full_dn,18,0.0006351141009169894,0.927838941450729,0.9161234868562423,0.7236315086782377,0.7071641994196385,0.7666666666666667,0.7522455648926238,1.25,27.11
rnn,full_dn,19,0.000617855614006011,0.9109035793121646,0.9264379342453979,0.7279706275033377,0.728207112144693,0.7933333333333333,0.7947240036335799,1.25,29.23
rnn,full_dn,20,0.0006000000000000002,0.8993868539466718,0.9288016617720793,0.7853805073431241,0.7850062983337616,0.8466666666666667,0.8464550890691047,1.1,29.07
rnn,full_dn,21,0.0005815961998958188,0.8929898746716721,0.9295179428407707,0.7666889185580774,0.761291295836285,0.8,0.7929386988643224,1.2000000000000002,27.21
rnn,full_dn,22,0.0005626946572303203,0.8706040206914235,0.9373254064895065,0.7780373831775701,0.7771400664795103,0.8266666666666667,0.8279373759238583,1.15,27.07
rnn,full_dn,23,0.0005433471798181204,0.8545344354224985,0.9410500680467015,0.7546728971962616,0.7493294852401208,0.7933333333333333,0.78652797641118,1.25,29.23
rnn,full_dn,24,0.0005236067977499792,0.8423738258418308,0.9452044982451114,0.7770360480640854,0.7722070715563062,0.8333333333333334,0.8309961855844209,1.15,26.94
rnn,full_dn,25,0.0005035276180410085,0.8375146075038256,0.9472817133443163,0.7927236315086782,0.79215676348443,0.8666666666666667,0.8665137610813363,1.1,27.15
rnn,full_dn,26,0.00048316467632710387,0.8231579220386317,0.951364515435857,0.7716955941255007,0.764360306858921,0.8066666666666666,0.79201406176845,1.15,27.19
rnn,full_dn,27,0.0004625737860160926,0.8203926381695262,0.9500035814053435,0.7383177570093458,0.7262112430783989,0.7933333333333333,0.7846224273169244,1.25,27.22
rnn,full_dn,28,0.0004418113853070616,0.8105852006585096,0.9541580116037534,0.7800400534045394,0.7696396093623932,0.82,0.8088765356507291,1.2000000000000002,27.51
rnn,full_dn,29,0.0004209343824971777,0.7888293881811151,0.9630398968555262,0.8004005340453939,0.8003788838776014,0.84,0.8397212109976293,1.1,29.36
rnn,full_dn,30,0.0004000000000000003,0.785174722735037,0.9631831530692644,0.7977303070761015,0.7964470622294622,0.8466666666666667,0.8470161782661781,1.15,27.46
rnn,full_dn,31,0.00037906561750282274,0.7853907429721975,0.9644008308860397,0.8060747663551402,0.7981989840315715,0.8666666666666667,0.8576087958694449,1.15,29.29
rnn,full_dn,32,0.00035818861469293886,0.7709461672754686,0.967265955160805,0.8067423230974633,0.8062487777315301,0.8733333333333333,0.8747334430802173,1.15,31.05
rnn,no_dn,1,0.0007994518139018296,1.5766256230410802,0.4930162595802593,0.6184913217623498,0.62716165013845,0.6933333333333334,0.6973641030631478,0.8,27.24
rnn,no_dn,2,0.0007978087581473094,1.272028483315394,0.6369887543872216,0.6318424566088118,0.630245282469428,0.7133333333333334,0.7115378925493527,0.95,27.34
rnn,no_dn,3,0.0007950753362380552,1.1340294323082973,0.699090323042762,0.6568758344459279,0.6399779257143556,0.7066666666666667,0.6835982402610902,1.15,27.09
rnn,no_dn,4,0.0007912590402935224,1.0448936399198623,0.7379843850727025,0.709279038718291,0.7035702716179693,0.7866666666666666,0.7801866820367769,1.0,27.15
rnn,no_dn,5,0.0007863703305156274,0.9852031628165577,0.7669221402478332,0.7253004005340454,0.7184402815211236,0.76,0.7488599307308984,0.95,27.28
rnn,no_dn,6,0.0007804226065180616,0.9273258578289751,0.7940691927512356,0.5901201602136181,0.5740889993874936,0.6066666666666667,0.5876625864556899,1.35,29.54
rnn,no_dn,7,0.0007734321705988808,0.8912363653922096,0.8088245827662774,0.6812416555407209,0.6490821698831659,0.72,0.6930398437650315,1.2000000000000002,27.28
rnn,no_dn,8,0.0007654181830570405,0.8539332505428947,0.8245827662774873,0.692256341789052,0.6876980651185104,0.7466666666666667,0.7411683269254483,1.15,27.58
rnn,no_dn,9,0.0007564026096753473,0.8251257781082098,0.8404842060024353,0.719626168224299,0.7141309799724479,0.7733333333333333,0.7607674817482757,1.2000000000000002,27.56
rnn,no_dn,10,0.0007464101615137757,0.8021453845621342,0.8502256285366377,0.6608811748998665,0.6472222743140943,0.6866666666666666,0.6731695999154379,1.25,29.45
rnn,no_dn,11,0.0007354682271781698,0.7712030409998115,0.8636917126280352,0.6712283044058746,0.6648893703292079,0.7133333333333334,0.7094120911767969,1.25,27.43
rnn,no_dn,12,0.0007236067977499792,0.750481423723024,0.8737912756965833,0.7076101468624834,0.7073871938078261,0.7666666666666667,0.7628555381816251,1.2000000000000002,27.5
rnn,no_dn,13,0.0007108583845827886,0.7397008710856697,0.8786619869636846,0.7369826435246996,0.7273061695861555,0.7866666666666666,0.7712500666497798,1.15,27.29
rnn,no_dn,14,0.0006972579301909579,0.7194371069667076,0.8906955089176993,0.7576769025367156,0.7495133931058087,0.7933333333333333,0.7804028418289878,1.15,27.68
rnn,no_dn,15,0.0006828427124746193,0.6990086175797534,0.8975001790702671,0.6698931909212283,0.6752182772173698,0.7266666666666667,0.7253770751188935,1.25,27.37
rnn,no_dn,16,0.0006676522425435434,0.6830790777678101,0.9040899649022276,0.7389853137516689,0.7352877808658789,0.7733333333333333,0.7733992270116559,1.15,29.32
rnn,no_dn,17,0.0006517281564199351,0.6718184371389399,0.9099634696654968,0.7553404539385847,0.7509305519084633,0.8066666666666666,0.8037381066303938,1.2000000000000002,26.96
rnn,no_dn,18,0.0006351141009169894,0.6556969770395724,0.9193467516653535,0.6869158878504673,0.6856196245494142,0.72,0.7221508424180675,1.35,27.03
rnn,no_dn,19,0.000617855614006011,0.6476446081305907,0.9211374543370818,0.6845794392523364,0.6918846032252153,0.7266666666666667,0.7371256746229358,1.25,27.14
rnn,no_dn,20,0.0006000000000000002,0.6460719750779857,0.9224983883675955,0.7222963951935915,0.7114860408315655,0.76,0.7513141314932177,1.2000000000000002,29.01
rnn,no_dn,21,0.0005815961998958188,0.6296868360654799,0.9330277200773583,0.7516688918558078,0.7471744871198458,0.8133333333333334,0.8122892285689838,1.2000000000000002,27.12
rnn,no_dn,22,0.0005626946572303203,0.6203006914117755,0.9309505049781535,0.8004005340453939,0.7966767135142707,0.8466666666666667,0.8438423272366216,1.15,27.31
rnn,no_dn,23,0.0005433471798181204,0.6060698916052911,0.9387579686268892,0.7373164218958611,0.733253984079882,0.8266666666666667,0.8230437232364209,1.15,27.14
rnn,no_dn,24,0.0005236067977499792,0.5943867825187813,0.944989613924504,0.7843791722296395,0.7758520820553113,0.8133333333333334,0.8034833050654552,1.2000000000000002,27.31
rnn,no_dn,25,0.0005035276180410085,0.5945034588308016,0.9420528615428694,0.7536715620827771,0.7487216450307717,0.8,0.795980758523862,1.2000000000000002,27.21
rnn,no_dn,26,0.00048316467632710387,0.5776709960700874,0.9510063749015113,0.7900534045393859,0.7899937321798698,0.84,0.8388976077685755,1.1,29.77
rnn,no_dn,27,0.0004625737860160926,0.5777628838644525,0.949215672229783,0.7493324432576769,0.7507483280623685,0.78,0.7850452204575143,1.25,27.44
rnn,no_dn,28,0.0004418113853070616,0.5694492897803953,0.9545877802449682,0.7416555407209613,0.7307715536703897,0.7866666666666666,0.776851299716512,1.25,27.54
rnn,no_dn,29,0.0004209343824971777,0.5623074131660565,0.956664995344173,0.8064085447263017,0.8065273092466352,0.8733333333333333,0.8718843911001863,1.1,27.21
rnn,no_dn,30,0.0004000000000000003,0.5554262326923434,0.9609626817563212,0.7873831775700935,0.779715612934189,0.84,0.8377336528984495,1.2000000000000002,27.36
rnn,no_dn,31,0.00037906561750282274,0.5517250866062892,0.9620371033593582,0.746995994659546,0.7431620052565453,0.8066666666666666,0.8003954567487274,1.2000000000000002,29.17
rnn,no_dn,32,0.00035818861469293886,0.5461291001148906,0.9657617649165533,0.719626168224299,0.7057062972838983,0.7866666666666666,0.7772358389500562,1.3,27.27
rnn,no_dn,33,0.00033742621398390784,0.5470267276855793,0.9626817563211805,0.7867156208277704,0.7814997262642333,0.8466666666666667,0.8438432447636515,1.2000000000000002,27.35
rnn,no_dn,34,0.00031683532367289644,0.5375604754182143,0.9673375832676743,0.7696929238985314,0.7598429923509972,0.8133333333333334,0.8053036121383199,1.2000000000000002,27.31
rnn,no_dn,35,0.00029647238195899193,0.5360420130699687,0.9677673519088891,0.7860480640854473,0.7762276161655525,0.84,0.8388345667433542,1.2000000000000002,27.72
rnn,no_dn,36,0.00027639320225002125,0.5244743667233939,0.9732110880309434,0.7823765020026703,0.7798730533620165,0.84,0.8388711860035389,1.2000000000000002,27.56
rnn,no_dn,37,0.00025665282018188005,0.5228298099400808,0.9728529474965977,0.7893858477970628,0.7832465303055991,0.8333333333333334,0.8288893247716779,1.2000000000000002,27.82
rnn,no_dn,38,0.00023730534276968006,0.5161850307221895,0.9760762123057087,0.7653538050734312,0.7499887737249067,0.8066666666666666,0.790784070909283,1.2000000000000002,27.48
rnn,no_dn,39,0.0002184038001041814,0.5153677112461374,0.9770073776950076,0.7923898531375166,0.7925583642627624,0.8466666666666667,0.849526384081738,1.2000000000000002,27.98
rnn,no_dn,40,0.0002000000000000002,0.5091009324750196,0.979371105221689,0.7783711615487316,0.7722183779533863,0.82,0.8187192577953448,1.25,27.63
rnn,no_dn,41,0.0001821443859939894,0.5074866695421472,0.9808036673590717,0.7923898531375166,0.7901998649170321,0.8333333333333334,0.8348008716429769,1.2000000000000002,27.26
rnn,no_dn,42,0.0001648858990830109,0.5033204205337922,0.982522741923931,0.8294392523364486,0.8279545093070857,0.8933333333333333,0.8932537436554154,1.15,27.46
rnn,no_dn,43,0.00014827184358006518,0.4996490236570548,0.9835255354200988,0.8050734312416555,0.8027520746858656,0.88,0.8812293672833162,1.15,29.36
rnn,no_dn,44,0.00013234775745645693,0.49873500682419447,0.9822362294964544,0.8184245660881175,0.8189756598685362,0.8533333333333334,0.8545762188820651,1.15,27.23
rnn,no_dn,45,0.0001171572875253811,0.49890192125325356,0.9847432132368742,0.7987316421895861,0.7941190964482373,0.84,0.8337751593049146,1.2000000000000002,29.36
rnn,no_dn,46,0.00010274206980904243,0.49277529643229345,0.9848864694506124,0.7983978638184246,0.7941861551157338,0.86,0.8562022875377583,1.2000000000000002,27.06
rnn,no_dn,47,8.914161541721172e-05,0.49072191120047903,0.9872501969772939,0.818090787716956,0.8158849196725972,0.8733333333333333,0.8714557527468931,1.15,27.27
rnn,no_dn,48,7.639320225002113e-05,0.4893300565101468,0.9859608910536495,0.8064085447263017,0.800629306478292,0.8666666666666667,0.8662038414521567,1.15,27.45
rnn,no_dn,49,6.453177282183048e-05,0.48813600770194676,0.987321825084163,0.8274365821094793,0.826438294753439,0.8866666666666667,0.8872775499847245,1.15,27.58
rnn,no_dn,50,5.358983848622456e-05,0.48798771754913706,0.9876799656185087,0.8210947930574098,0.8188660673806882,0.8866666666666667,0.888786950905972,1.15,27.6
rnn,no_dn,51,4.3597390324652926e-05,0.48449065231054167,0.9890408996490223,0.8160881174899867,0.8144018652348887,0.8933333333333333,0.8948501692967767,1.15,27.68
rnn,no_dn,52,3.458181694295964e-05,0.4823829793339173,0.988897643435284,0.8227636849132176,0.8211474409576989,0.88,0.8798594298676088,1.15,27.84
rnn,no_dn,53,2.6567829401119323e-05,0.4819229794589456,0.9902585774657976,0.8230974632843792,0.8213380187060542,0.88,0.8794908437358382,1.15,27.68
rnn,no_dn,54,1.95773934819386e-05,0.4812329360018076,0.989972065038321,0.8240987983978638,0.8228685581339352,0.8933333333333333,0.8942130659580604,1.15,29.57
rnn,no_dn,55,1.3629669484372683e-05,0.48078599835815167,0.9902585774657976,0.8234312416555407,0.821726036030195,0.8933333333333333,0.8934885373247443,1.15,27.62
rnn,no_dn,56,8.74095970647773e-06,0.48240508044246755,0.989399040183368,0.8251001335113485,0.8243944379996853,0.8866666666666667,0.8873810406624644,1.15,27.57
rnn,no_dn,57,4.9246637619449396e-06,0.4785949648873921,0.9909032304276199,0.8237650200267023,0.8227413283754602,0.8866666666666667,0.8886842132962822,1.15,27.39
mlp,full_dn,1,0.0007994518139018296,2.1817565695124825,0.42496955805458064,0.5263684913217623,0.5163628840788139,0.56,0.5377854415088458,1.0,27.17
mlp,full_dn,2,0.0007978087581473094,1.7328150500780566,0.6033235441587279,0.5260347129506008,0.4981597484538967,0.54,0.5072333503751989,1.3,27.21
mlp,full_dn,3,0.0007950753362380552,1.5454489652222987,0.6815414368598238,0.6425233644859814,0.6271822067865391,0.68,0.6617817836118587,1.2000000000000002,27.17
mlp,full_dn,4,0.0007912590402935224,1.3982840214338508,0.7287443592865841,0.6074766355140186,0.5951783699406811,0.6533333333333333,0.6362367628663513,1.2000000000000002,27.39
mlp,full_dn,5,0.0007863703305156274,1.3124394278481564,0.7613351479120407,0.644192256341789,0.6288740479485306,0.7,0.6839283878016647,1.2000000000000002,27.35
mlp,full_dn,6,0.0007804226065180616,1.2349573969200598,0.7888403409497887,0.5410547396528705,0.5485746951613955,0.5666666666666667,0.5645327534522582,1.4,27.32
mlp,full_dn,7,0.0007734321705988808,1.1642515499487143,0.8151994842776306,0.7086114819759679,0.7053355381806776,0.7666666666666667,0.7633353488681631,1.15,27.47
mlp,full_dn,8,0.0007654181830570405,1.1266381669015464,0.8264450970560848,0.67456608811749,0.6776366742652868,0.72,0.7275892005460525,1.3,27.43
mlp,full_dn,9,0.0007564026096753473,1.0766419536634841,0.8506553971778525,0.6538718291054739,0.628473846365606,0.72,0.6968945224792882,1.35,27.32
mlp,full_dn,10,0.0007464101615137757,1.0207081595504448,0.8666284650096698,0.7279706275033377,0.7295240896036784,0.7866666666666666,0.7904775132275133,1.25,27.41
mlp,full_dn,11,0.0007354682271781698,1.0009162936013558,0.8712126638492944,0.6592122830440588,0.6550734354986469,0.6933333333333334,0.6838603949656582,1.4,27.44
mlp,full_dn,12,0.0007236067977499792,0.9562932508619046,0.8896210873146623,0.739652870493992,0.7357206400536774,0.8266666666666667,0.8271334084911262,1.15,27.33
mlp,full_dn,13,0.0007108583845827886,0.9302565375727608,0.897428550963398,0.7630173564753004,0.7602383104524726,0.82,0.814639529172636,1.2000000000000002,29.44
