embedding,num_samples,dim,classifier_acc_on_selected,silhouette_score,mean_intra_class_distance,mean_inter_class_centroid_distance,inter_over_intra,mse_to_full_clean_z,cosine_to_full_clean_z
full_clean_z,1000,128,0.799,0.3802473545074463,5.62149863243103,13.274242454104954,2.3613351744896676,0.0,1.0
full_noisy_z_t,1000,128,0.794,0.15712837874889374,6.152328157424927,7.3778558678097195,1.1991973898378236,0.40464743971824646,0.7757933139801025
full_denoised_z_hat,1000,128,0.795,0.4040448069572449,4.565337824821472,11.770553716023763,2.578243750556193,0.09201496839523315,0.9584451913833618
